__label__subject	Is Mr. Smith the one with that authority? 
__label__subject	True, Navy does need to change in this aspect.
__label__performance_assessment	She discussed and interacted with soldiers
__label__performance_assessment	Well done.
__label__subject	The major shares information with peers and supervisors
__label__performance_assessment	 Some people say  the speaker is not credible
__label__performance_assessment	He is an expert
__label__time	The presenter left no time to ask questions
__label__performance_assessment	You are the most wonderful man.
__label__performance_assessment	How can this be achieved in the classroom?
__label__subject	Writing an act helps to remember.
__label__performance_assessment	The speaker was certainly wrong person on wrong place.
__label__subject	Don’t you think it is about time we change this?
__label__performance_assessment	The general showed a negative disposition  
__label__subject	Can't wee finally talk about something important in our work?
__label__performance_assessment	I liked your style.
__label__recommendations	Instead, keep the dialogue open.
__label__technical	The internet connection area was quite fast at the meeting place.
__label__performance_assessment	I didn't have a pen.
__label__subject	Totally not useful meeting and topic.
__label__performance_assessment	I can imagine more useful skills that we can learn.
__label__subject	It would cost a million dollars and not even be as good as a our own product
__label__performance_assessment	I always have a problem with preparing my speech.
__label__performance_assessment	Could you imagine how wonderful it actually was?
__label__technical	One toilet isn't enough.
__label__performance_assessment	You expresses  concentration  
__label__performance_assessment	How on earth are we to achieve anything if we waste our time like this?!?!
__label__technical	It was too cold as always.
__label__subject	I can show you where that information stands out in the report and in the progress notes.
__label__performance_assessment	I was horrified.
__label__performance_assessment	During the whole session he organized and directed the opposition in their attacks on the officials.
__label__recommendations	We should get something to drink, while sitting those long hours.
__label__performance_assessment	Great precision.
__label__subject	I don’t think repeating the same story all over again will make it true.
__label__performance_assessment	Never experienced such thing.
__label__performance_assessment	The way you’re putting this is awkward.
__label__performance_assessment	I will not attend such meetings in the future.
__label__technical	I thought that wi-fi would be available.
__label__performance_assessment	It was a pleasure to help you.
__label__time	I hope that next time we would again talk the same subject, because it wasn't exhausted during one meeting.
__label__time	The times coincided perfectly between each exhibition
__label__performance_assessment	I liked the topic but the presenting guy didn't manage to make me interested in listening.
__label__performance_assessment	Thank you so much for your help
__label__subject	Are you sure no one would follow?
__label__performance_assessment	This was a very boring meeting.
__label__subject	Are you convinced you’re right?
__label__performance_assessment	It was hard to part after the meeting.
__label__performance_assessment	I didn't like those yokes that the speaker used during presentation.
__label__recommendations	If the microphone is faulty it’s better not to use it….
__label__subject	The reasone for MTO to express such opinion was obvious.
__label__recommendations	Those meetings should be obligatory for all the staff.
__label__performance_assessment	I had an impression that the speaker wasn't sober.
__label__technical	Chairs are not comfortable at all.
__label__time	I felt myself very lucky to get time for my question
__label__performance_assessment	Great talk
__label__time	Meeting so late is hard.
__label__performance_assessment	The commander knows how to handle depressing news
__label__performance_assessment	Those attending these meetings see them as trivial and unimportant events.
__label__subject	The story you told us is a good example.
__label__technical	The translation was not heard.
__label__recommendations	Start at the announced time (at most, save 15 minutes of courtesy if many people are missing)
__label__recommendations	I would plan those meetings more in advance.
__label__subject	Can you remind me what was this all about?
__label__performance_assessment	 According to me the story is interesting
__label__recommendations	Hopefully you can create something like a roadmap that ensures that what you have worked at the meeting will be useful and certainly productive
__label__performance_assessment	The presenter mixed the topics.
__label__recommendations	We should have a right to vote.
__label__subject	Better write an email to everyone. Work meetings are a big problem for many organizations
__label__subject	We can search for some new inspiration and new subjects to discuss.
__label__time	The new guy showed punctuality  
__label__performance_assessment	I had a wonderful time at the meeting
__label__time	It was too long.
__label__recommendations	I would give certificates those who passed exams at the end
__label__technical	The enumeration of the chairs for each assistant would be perfect, there would be more order.
__label__recommendations	Maybe shorter presentations would be better.
__label__performance_assessment	Waste of our time.
__label__time	They commenced another session without even bothering to give people a 3 minute break.
__label__performance_assessment	Your description of the problem was thorough.
__label__recommendations	Please leave something to take notes on
__label__performance_assessment	He is always consistent
__label__subject	I think the plan is credible
__label__technical	The pointer did not work well.
__label__subject	I recall seeing this somewhere already.
__label__technical	I think that we are worth more comfortable place for meetings.
__label__recommendations	I think that it would be better if we divided time on practical part and lecture.
__label__performance_assessment	I was taught to introduce myself at the beginning, but that young speaker didn't bother to do it...
__label__recommendations	Women and men should not practice in the same group.
__label__subject	I don't like discussing the same thing all the time.
__label__subject	The more I think about what you’ve said the more I feel intrigued.
__label__subject	You divided the problem in 4 groups, but I think 6 would do better.
__label__technical	For the next meeting please bring a mouse to the computers.
__label__time	He cannot accomplish all of the agenda items during the allotted time
__label__performance_assessment	The meetings are important but have been discredited by the lack of specificity and organization around them
__label__performance_assessment	Maybe this isn’t polite, but true: you really messed things up this time!
__label__subject	Then with great labor he began to widen the passageway and everyone moved.
__label__performance_assessment	Challenging.
__label__subject	Okay, you think that won't work for Olivia. 
__label__subject	Many of the issues discussed at the meeting could be resolved with a simple email.
__label__performance_assessment	I love our new phantoms.
__label__technical	Lack of toilet paper.
__label__performance_assessment	It was not difficult, however, to make her understand that there was a present for each soldier, and to her great delight she was permitted to hand the gifts to them
__label__performance_assessment	If all meetings were like this, I’d love to come more often.
__label__performance_assessment	I really have better things to do.
__label__performance_assessment	The speaker sounded like he had no idea about the case.
__label__performance_assessment	It's hard to think of any things that the organizers can change.
__label__performance_assessment	He stood a little behind the governor and held himself with military decorum
__label__performance_assessment	You handled the audience perfectly.
__label__subject	I have the impression you wanted to say something different.
__label__time	The meeting took a long time.
__label__subject	your worries have not been heard
__label__time	The presenter was speaking very fast because there was not enough time to cover all topics
__label__time	Susana earned extra time at the meeting to get 5 questions right.
__label__technical	The sound was too loud.
__label__recommendations	Maybe it's not so hard to organize some catering.
__label__recommendations	Please, the organizers must identify the people who must participate.
__label__subject	I’m not sure why but I feel this is wrong.
__label__recommendations	I see a strong need to make some new rules during our sessions.
__label__technical	Those chairs and tables are old and uncomfortable.
__label__time	Maybe more time for presentation would help us to understand the problem.
__label__time	Last time the meeting was very short in time.
__label__performance_assessment	She helps without begin asked
__label__performance_assessment	I hoped to get some more details, e-mail address or anything, from the speaker.
__label__technical	It was so stuffy in the conference room that I couldn’t focus at all!
__label__subject	She was wired with a different kind of energy after the sparring session
__label__recommendations	We should work more on this.
__label__performance_assessment	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__recommendations	You need to remove their opinion
__label__recommendations	I strongly recommend having lunches early
__label__performance_assessment	Breaks are to often.
__label__subject	My guess it’s because we’re there for a long time already.
__label__technical	It was quite hot in the meeting room
__label__time	You finished just before the time was over, good job.
__label__subject	There is a fierce competition between these two entities
__label__recommendations	Please send a list of topics to cover 24 hours in advance.
__label__performance_assessment	Excellent meeting a time well spent
__label__performance_assessment	Do you behave like this on all meetings?
__label__performance_assessment	After what I heard today, I can’t wait till the next meeting.
__label__recommendations	Apply the review in the fastest way right after finishing the activities to analyze.
__label__recommendations	Please avoid bringing family members to this kind of meetings
__label__performance_assessment	Now that is quality!
__label__performance_assessment	He is very kind to take the trouble to help me
__label__performance_assessment	The presenter deviated from the main topic
