__label__performance_assessment	I always have a problem with preparing my speech.
__label__recommendations	May I suggest to have hangouts and coffee?
__label__recommendations	I would give certificates those who passed exams at the end
__label__subject	My guess it’s because we’re there for a long time already.
__label__performance_assessment	The man spoke in a quiet, but nervous voice.
__label__subject	I recall seeing this somewhere already.
__label__performance_assessment	He was flexible with the questions
__label__subject	A very good topic.
__label__subject	I would like to discuss ways to facilitate it.
__label__time	The main presenter had a short time presentation
__label__subject	People asked unnecessary questions.
__label__subject	The soldiers would cross the river.
__label__subject	your worries have not been heard
__label__subject	I remember similar topics covered in speeches during my initial training.
__label__technical	Can anybody fix those chairs?
__label__performance_assessment	I wanted to let you know how much I appreciated your help with the project.
__label__subject	My daily duties would become much more tiring after this change.
__label__subject	Many of the objectives defined at the beginning of the meeting were not met
__label__subject	I think that we've exhausted the topic.
__label__performance_assessment	I didn't like those yokes that the speaker used during presentation.
__label__performance_assessment	I did not like his plan and they way he put things on display
__label__time	Everything was on time.
__label__performance_assessment	 From my perspective the commander not was good
__label__subject	I thought that we would discuss this topic and vote, but it didn't happen.
__label__technical	I hate practicing on that old equipment.
__label__performance_assessment	Thank you so much for your help
__label__subject	I never thought about this aspect.
__label__subject	And to this day, millions of people remember and honor the name of Gautama, as that of the great lover of men.
__label__subject	 Some people say  the meeting was not useful because they heard already about the latter
__label__performance_assessment	I wish everyone had such meetings.
__label__recommendations	I recommend carrying out activities that encourage everyone's collaboration and participation to achieve the defined objective.
__label__performance_assessment	 Generally it is thought that the topic is not interesting
__label__performance_assessment	 I liked how the themes were synthesized.
__label__performance_assessment	The objectives of the presentation were achieved, they are experts in the field.
__label__performance_assessment	I had a wonderful time at the meeting
__label__performance_assessment	I love the man, he has such a sense of humor.
__label__performance_assessment	Finally when the speaker was changed it started to be interesting.
__label__subject	It would cost a million dollars and not even be as good as a our own product
__label__performance_assessment	The presenter did not review well the points that he was going to deal with
__label__time	In my opinion five minutes is too short.
__label__performance_assessment	In this meeting, I learned more than in the previous 10
__label__performance_assessment	I had an impression that the speaker wasn't sober.
__label__recommendations	Some of the participants should get a reprimand.
__label__subject	I’m not sure if this is a right way.
__label__technical	The chairs are very uncomfortable.
__label__performance_assessment	I was taught to introduce myself at the beginning, but that young speaker didn't bother to do it...
__label__subject	The chain of command was not working
__label__performance_assessment	The arguments that the major choose were convincing.
__label__subject	It’s essential we are prepared.
__label__performance_assessment	If you complicate things don’t be surprised people don’t listen.
__label__subject	It is important to understand more effectively the actions or circumstances that affect the work team.
__label__recommendations	More attention to the matter would surely help.
__label__time	If you expect us to be on time with our duties, then set an example!
__label__recommendations	 Could you post a detailed interpretation of that law?
__label__technical	No time to pee during breaks.
__label__subject	The whole idea makes me feel sick!
__label__performance_assessment	You're a very interesting person
__label__performance_assessment	I liked more the second part of the meeting.
__label__recommendations	What do you say if I help you next time?
__label__performance_assessment	I liked it tat we could practice with our quests.
__label__subject	I don’t think we should change our organization units on these occasions.
__label__recommendations	Maybe we should be given some materials before meetings?
__label__recommendations	They should not eat anything when presenting.
__label__subject	Paying so much attention to occasional issues hinders our overall perception.
__label__technical	All the cables lying around the room are dangerous.
__label__performance_assessment	It was an awful meeting
__label__subject	 It goes without saying that the main idea was unsuccessful
__label__subject	In that way, we would never get the subject exhausted!
__label__technical	Lack of toilet paper.
__label__subject	True, Navy does need to change in this aspect.
__label__performance_assessment	She showed lack of commitment  
__label__performance_assessment	From my experience, I know that half of the meetings are considered unproductive by their attendees.
__label__technical	The work implements were a great help, they make everything easier.
__label__subject	 From my perspective the main idea is not working
__label__time	The meeting started way too late.
__label__technical	Finally somebody fixed the air conditioning.
__label__technical	The translation was not heard.
__label__subject	Water is everywhere essential to their well-being
__label__time	I understand that there are only 15 minutes left before this meeting ends
__label__performance_assessment	The way he said it, he didn't find it interesting at all
__label__performance_assessment	I don't like you to talk like that.
__label__recommendations	Hopefully you can create something like a roadmap that ensures that what you have worked at the meeting will be useful and certainly productive
__label__performance_assessment	These have been long and boring meetings
__label__recommendations	We should have a right to vote.
__label__recommendations	We should think about some new topic, more up to date.
__label__recommendations	I would suggest thinking about better coffee during breaks.
__label__subject	How can we collaborate together to make this happen?
__label__performance_assessment	Do you think it was nice to listen to all this negative stuff?
__label__technical	The technical services must meet the particular needs of the participants
__label__subject	Why should we bother if there is more CTO then DAS?
__label__subject	I’m of the opinion that the training was necessary and should be continued
__label__time	The presenter was speaking very fast because there was not enough time to cover all topics
__label__recommendations	I think we should discuss urgent things.
__label__performance_assessment	No words to describe my disapproval to what I saw.
__label__technical	This meeting without access to WIFI was a mistake.
__label__technical	The catering was better.
__label__performance_assessment	She discussed and interacted with soldiers
__label__performance_assessment	Great talk
__label__performance_assessment	His talk was amazing
__label__time	I expect my people to start on time.
__label__recommendations	I hope that sb would organize some sort of entertainment,
__label__recommendations	Please make things more readable on you slides next time!
__label__subject	I don’t think this can be achieved.
__label__performance_assessment	Could you imagine how wonderful it actually was?
__label__time	I hope your colleagues were also that punctual.
__label__performance_assessment	One of the guys stood up and started shouting and nobody cared.
__label__recommendations	Those meetings should be obligatory for all the staff.
__label__subject	She realizes  the commander was absurd
__label__performance_assessment	Now that is quality!
__label__technical	I couldn’t hear in the back of the room
__label__performance_assessment	Very interesting.
__label__performance_assessment	It was an interesting conversation
__label__time	I believe that the meeting lasted 30 more minutes, I did not expect it
__label__subject	There are members who answer emails, consult social networks or other tasks not related to the theme of the meeting
__label__subject	I have the impression you wanted to say something different.
__label__performance_assessment	Thanks meeting was very polite
__label__performance_assessment	I think the commander was depressing
__label__time	They commenced another session without even bothering to give people a 3 minute break.
__label__performance_assessment	The meeting resulted in a laugh of inexpressible satisfaction
__label__subject	The proposed frequency is to high, it will cause trouble.
__label__performance_assessment	She made every possible effort to explain everything.
__label__technical	Door to our meeting room need fixing.
__label__recommendations	Someone should do better job when cleaning the meeting room!
__label__recommendations	I think that it would be enough to meet once a month.
__label__performance_assessment	I know how much time and effort you have invested not only to do the project before the deadline, but to ensure that everyone is satisfied with each step of the process.
__label__subject	 I hold the view that the remarks presented during the speech were unfortunate
__label__time	Meeting so late is hard.
__label__time	I appreciate you started on time.
__label__recommendations	I think there are many things to change.
__label__recommendations	They should carry out more activities for public participation
__label__performance_assessment	 According to me the talk was fierce
__label__recommendations	Focusing on what is going well can help you discover ways to solve other situations
__label__performance_assessment	Not often can you see such performance!
__label__performance_assessment	The commander showed focus on the subject 
__label__performance_assessment	After it all I was exhausted.
__label__subject	Then with great labor he began to widen the passageway and everyone moved.
__label__time	I was a little late and I wasn't allowed to join the meeting.
__label__performance_assessment	 I’m of the opinion that the lecture is boring
__label__performance_assessment	I hope I would be invited again.
