__label__negative	I think the commander was depressing
__label__positive	Excellent work in the given time span.
__label__negative	I’m not sure why but I feel this is wrong.
__label__positive	Focusing on what is going well can help you discover ways to solve other situations
__label__positive	Thanks meeting was very polite
__label__negative	The presentation on the computer was quite dense
__label__negative	Unfortunately, this session was unsuccessful.
__label__negative	I was on time and there was nobody in the room.
__label__positive	It was a pleasure to listen to your speech!
__label__negative	We don't need so many breaks.
__label__negative	I couldn’t read your tiny letters in the presentation.
__label__neutral	The entire session lasted barely ten minutes.
__label__positive	It's hard to think of any things that the organizers can change.
__label__neutral	How can this be achieved in the classroom?
__label__neutral	Last night we ran a session on the general email texted us about.
__label__negative	Some of us have more important things to do, than to sit and stare on one picture for an hour.
__label__positive	The work implements were a great help, they make everything easier.
__label__positive	 The plan is very well prepared
__label__neutral	We were intrigued. 
__label__negative	The remote control to the air conditioner is still missing.
__label__neutral	If I were you I would let them ask questions any time.
__label__negative	You were late!
__label__neutral	Can I see a written copy of the regulations that describe the procedure?
__label__negative	All the cables lying around the room are dangerous.
__label__neutral	You should be delighted to hear her opinion
__label__negative	It was such a mess...some of us started even playing cards.
__label__positive	Well done.
__label__neutral	I was surprised.
__label__positive	I love it that you've added the e-mail reminder.
__label__positive	I really appreciate your help.
__label__neutral	True, if we are to win this, we should start working right now.
__label__negative	The speaker sounded like he had no idea about the case.
__label__positive	I hope the commander can select the most suitable people to lead these meetings.
__label__neutral	The reasone for MTO to express such opinion was obvious.
__label__negative	From my personal experience it seems rather the opposite.
__label__positive	 Generally it is thought that the major is OK.
__label__positive	Congratulations.
__label__neutral	Can the presenter do it?
__label__negative	Calling too many meetings decreases credibility in the boss
__label__negative	This is a cyclic meeting and I would expect fresh updates every time and what do I get?
__label__negative	I was hoping to hear more about this idea.
__label__negative	Pure histrionics.
__label__neutral	What do you say if we have rehearsal in that room by the headquarters building?
__label__neutral	I think we should discuss urgent things.
__label__neutral	 From my perspective the talk was not awful
__label__negative	The pens did not have enough ink
__label__negative	I would tell this whole story in entirely different way.
__label__neutral	For an order to be certainly executed, it is necessary that a man should order what can be executed.
__label__negative	They should not eat anything when presenting.
__label__negative	At the time of that meeting it didn’t produce an effect upon me
__label__negative	No words to describe my disapproval to what I saw.
__label__negative	She showed lack of commitment  
__label__negative	It was quite hot in the meeting room
__label__neutral	I’m not sure if this is a right way.
__label__negative	You were very late.
__label__neutral	I understand that this is the way you do things. 
__label__positive	A solemn meeting 
__label__neutral	My impression was that you didn’t want to tell us the whole story.
__label__neutral	Kutuzov merely shrugged his shoulders when one after another they presented projects of maneuvers to be made with those soldiers
__label__negative	I believe that the meeting lasted 30 more minutes, I did not expect it
__label__positive	She is very attentive to detail
__label__positive	It is a great experience
__label__negative	Every single part started late than it was scheduled.
__label__neutral	Never experienced such thing.
__label__negative	I hate not having impact on what we discuss.
__label__negative	The presenter repeated the same thing he said during the last meetings
__label__positive	In my opinion you are right.
__label__positive	I don't feel like we've solved anything.
__label__positive	Now this is what I call a speech!
__label__neutral	It would be splendid to have that report emailed to everyone
__label__negative	It was so stuffy in the conference room that I couldn’t focus at all!
__label__negative	I think that listening to everyone’s complains for so many hour is a waste of time.
__label__positive	A young and innovative thinking according to the trend of your market.
__label__positive	After this meeting everyone had good mood!
__label__negative	Keep things simple.
__label__positive	Finally when the speaker was changed it started to be interesting.
__label__positive	An excellent idea that the people involved are summoned in advance and have sufficient information on the topics to treat
__label__negative	Please avoid parallel conversations.
__label__negative	 I’m of the opinion that the lecture is boring
__label__negative	In another room it was extremely noisy and nobody reacted.
__label__negative	The presenter deviated from the main topic
__label__negative	I didn't hear most important things.
__label__neutral	I’d pay more attention to details.
__label__neutral	Hopefully you can create something like a roadmap that ensures that what you have worked at the meeting will be useful and certainly productive
__label__negative	There's no time for such things.
__label__neyutral	The way of presenting the topic was surprising.
__label__neutral	I would prefer to hear few words of explanation before presentation of the problem.
__label__neutral	They should know better how to react in such situations in future.
__label__positive	All the staff did their job.
__label__negative	Why don’t you do some deeper research in the topic?
__label__negative	we do not agree with that recommendation
__label__neutral	Was this really about operations?
__label__neutral	It should include ending all non-infectious diseases as well.
__label__negative	I totally disagree.
__label__neutral	Next time, please start earlier
__label__positive	I appreciate you taking the time from your busy schedule to talk to me.
__label__neutral	I don’t know if the topic was good or bad as for now.
__label__neutral	My delight in them is as varied as my moods.
__label__neutral	Maybe suggest us to take notes next time?
__label__negative	The speaker got me really bored.
__label__positive	The meeting leader can continue to improve aspects of the meeting by concluding at the end of each meeting.
__label__negative	He did not stay more than ten minutes, then rose and took his leave.
__label__negative	We got into the room and sit down for a few minutes in silence.
__label__neutral	I think that we should get access to the address book with contacts to other participants.
