__label__performance_assessment	Amazing how easy it was for you to carry out an interesting meeting.
__label__subject	My impression was that you didn’t want to tell us the whole story.
__label__performance_assessment	There's never too late to learn something more.
__label__performance_assessment	You expresses  concentration  
__label__technical	Technical problems delaying the whole meeting for so long shouldn't ever happen.
__label__performance_assessment	He is an interesting man
__label__performance_assessment	I don't suppose that anything would change after our discussion.
__label__performance_assessment	I feel the training was great
__label__recommendations	We should be awarded for active participation.
__label__performance_assessment	He is an expert
__label__recommendations	All the participants should be provided with good equipment.
__label__performance_assessment	I don't feel like we've solved anything.
__label__recommendations	I see a need of being informed about the subject of the meeting earlier.
__label__subject	 I guess frequent talking with people about such issues is working
__label__recommendations	What do you say if we have rehearsal in that room by the headquarters building?
__label__technical	The air conditioner didn't work.
__label__subject	His delight in plans frequently appears in memorandums written to his soldiers during summer
__label__performance_assessment	The presenter mixed the topics.
__label__time	Good timing 
__label__technical	It was quite hot in the meeting room
__label__recommendations	There should be a leader, someone who would give a right direction to all those discussions.
__label__technical	The lights are too bright.
__label__time	I think that it was enough time for everything.
__label__performance_assessment	After this meeting everyone had good mood!
__label__time	I didn't get there on time, I'm sorry
__label__time	Excellent work in the given time span.
__label__performance_assessment	The presenter was poorly dressed.
__label__recommendations	I think that it would be useful to make a mailing list.
__label__recommendations	I suggest renewing our knowledge about first aid.
__label__technical	The microphone was not working well
__label__performance_assessment	I had a wonderful time at the meeting
__label__recommendations	Someone should do better job when cleaning the meeting room!
__label__subject	I should like to be at home on Christmas day, but I actually don’t care.
__label__time	Unfortunately the speaker did not have time to close the idea
__label__subject	From my personal experience it seems rather the opposite.
__label__performance_assessment	He is very kind to take the trouble to help me
__label__performance_assessment	I wish everyone had such meetings.
__label__technical	There are not enough windows that we could open, it was hard to breathe.
__label__performance_assessment	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__subject	The didactic content made everything much easier, it was amazing
__label__technical	Lack of toilet paper.
__label__performance_assessment	How can this be achieved in the classroom?
__label__performance_assessment	The speaker was certainly wrong person on wrong place.
__label__recommendations	We all hope that the quality of information improves
__label__performance_assessment	One of the guys stood up and started shouting and nobody cared.
__label__performance_assessment	After changing the rules of the meeting it started to work.
__label__recommendations	Maybe shorter presentations would be better.
__label__subject	Many of the objectives defined at the beginning of the meeting were not met
__label__performance_assessment	I think that the microphone should be given to those who have something interesting to say.
__label__time	They commenced another session without even bothering to give people a 3 minute break.
__label__technical	It's easier to spend all those hours in the room after the renovation.
__label__performance_assessment	If all meetings were like this, I’d love to come more often.
__label__technical	Noises from the outside made it unbearable.
__label__technical	The sound of the place was really adequate, everything was heard perfect
__label__recommendations	I think that it would be better if we divided time on practical part and lecture.
__label__technical	Productivity was affected by external factors such as lack of good sound
__label__recommendations	We should work more on this.
__label__technical	The sound was too loud.
__label__technical	I didn't have a place to sit.
__label__performance_assessment	I liked more the second part of the meeting.
__label__technical	The remote control to the air conditioner is still missing.
__label__subject	If we did what he proposed, we wouldn’t get far.
__label__recommendations	May I suggest that we postpone discussing this until the next meeting?
__label__subject	I’m not sure why but I feel this is wrong.
__label__subject	It was incredible the possibility of giving an opinion at the meeting
__label__time	He did not stay more than ten minutes, then rose and took his leave.
__label__technical	I'm glad that there was no technical problems during this session.
__label__time	For reasons of time it was impossible to complete the main theme of the meeting
__label__subject	I didn’t like the topic.
__label__recommendations	Instead of getting angry, be practical.
__label__recommendations	I think that changing the speaker would help.
__label__performance_assessment	It was an awful meeting
__label__subject	 Generally it is thought that the plan was absurd
__label__performance_assessment	I really appreciate your ideas and I am eager to implement many of your suggestions.
__label__recommendations	We don't need so many breaks.
__label__recommendations	I see a strong need to make some new rules during our sessions.
__label__recommendations	You need to remove their opinion
__label__performance_assessment	We listened with great interest.
__label__performance_assessment	I would tell this whole story in entirely different way.
__label__time	The meeting was extended leaving us with little time for the most important part
__label__performance_assessment	Every time I'm just looking forward for the end of that meeting.
__label__subject	Perhaps we could ask the general if he has permission to leave the base?
__label__recommendations	Somebody who is not interested should have the right not to participate.
__label__performance_assessment	There's no time for such things.
__label__recommendations	I would suggest thinking about better coffee during breaks.
__label__time	You finished just before the time was over, good job.
__label__performance_assessment	The speaker was boring.
__label__subject	Maybe you’re right, but the more we spend on maintenance the less we spend on innovation.
__label__subject	People were bored
__label__technical	The meeting room had few chairs for so many attendees
__label__recommendations	I think that we need some more fire training.
__label__recommendations	I recommend that you take a break
__label__performance_assessment	Breaks are to often.
__label__technical	The meeting room was untidy.
__label__subject	I’m of the opinion that the training was necessary and should be continued
__label__performance_assessment	I couldn’t stop looking at the clock, I wanted to get out so quickly!
__label__time	I appreciate that the necessary times and schedules are planned, avoiding any excess that inhibits motivation
__label__subject	He should have faced the existing constrains and react promptly to lack of NDO
__label__technical	No one answers my e-mail concerning our meetings.
__label__performance_assessment	I had problems focusing my attention.
__label__recommendations	We should think about some new quest, that e can invite to our discussion.
__label__performance_assessment	I had an impression that the speaker wasn't sober.
__label__performance_assessment	I wanted to let you know how much I appreciated your help with the project.
__label__performance_assessment	Too many abbreviations.
__label__performance_assessment	I appreciated all the examples
__label__performance_assessment	I would never use such words as the guy did.
__label__performance_assessment	For the most part, though, her presentation was interesting 
__label__recommendations	We should get something to drink, while sitting those long hours.
__label__performance_assessment	I didn't realize that we are in such situation.
__label__recommendations	I think that we should get access to the address book with contacts to other participants.
__label__technical	Finally somebody fixed the air conditioning.
__label__performance_assessment	I would never use such words as the presenter did.
__label__recommendations	It should be ready now, not in 2 months!
__label__technical	Nobody fixed the window since last week.
__label__subject	We should ask him what he meant
__label__performance_assessment	Great talk
__label__technical	I didn’t get the message about the meeting.
__label__recommendations	Please avoid bringing family members to this kind of meetings
__label__recommendations	Women and men should not practice in the same group.
__label__time	I felt myself very lucky to get time for my question
__label__performance_assessment	It's against our rules to shout at anybody and the speaker did it on our last meeting.
__label__subject	He waited for the others to leave the command center
__label__performance_assessment	You've taken a great deal off my shoulders, and I appreciate it.
__label__performance_assessment	He is doing an interesting talk
__label__performance_assessment	The way he said it, he didn't find it interesting at all
__label__recommendations	A person that didn't participate on previous meeting should have the right to vote.
__label__time	Next time, please start earlier
__label__technical	The chairs in the meeting room were quite comfortable.
__label__performance_assessment	In my opinion not everyone are involved enough during those sessions.
__label__time	I think that it would be better to meet more often and make the meetings shorter.
__label__subject	I remember similar topics covered in speeches during my initial training.
__label__technical	Somebody should clean the room before the session.
__label__performance_assessment	He showed knowledge  
__label__performance_assessment	 According to me the story is interesting
__label__subject	 It seems to me that the major is working
__label__technical	Can anyone put the soup in the bathroom?
