__label__negative	I liked the topic but the presenting guy didn't manage to make me interested in listening.
__label__positive	Thank you so much for your help
__label__neutral	Are you sure no one would follow?
__label__negative	This was a very boring meeting.
__label__neutral	Are you convinced you’re right?
__label__positive	It was hard to part after the meeting.
__label__negative	I didn't like those yokes that the speaker used during presentation.
__label__negative	If the microphone is faulty it’s better not to use it….
__label__neutral	The reasone for MTO to express such opinion was obvious.
__label__neutral	Those meetings should be obligatory for all the staff.
__label__negative	I had an impression that the speaker wasn't sober.
__label__negative	Chairs are not comfortable at all.
__label__neutral	I felt myself very lucky to get time for my question
__label__positive	Great talk
__label__negative	Meeting so late is hard.
__label__positive	The commander knows how to handle depressing news
__label__negative	Those attending these meetings see them as trivial and unimportant events.
__label__positive	The story you told us is a good example.
__label__negative	The translation was not heard.
__label__neutral	Start at the announced time (at most, save 15 minutes of courtesy if many people are missing)
__label__neutral	I would plan those meetings more in advance.
__label__neutral	Can you remind me what was this all about?
__label__positive	 According to me the story is interesting
__label__neutral	Hopefully you can create something like a roadmap that ensures that what you have worked at the meeting will be useful and certainly productive
__label__negative	The presenter mixed the topics.
__label__neutral	We should have a right to vote.
__label__neutral	Better write an email to everyone. Work meetings are a big problem for many organizations
__label__neutral	We can search for some new inspiration and new subjects to discuss.
__label__positive	The new guy showed punctuality  
__label__positive	I had a wonderful time at the meeting
__label__negative	It was too long.
__label__neutral	I would give certificates those who passed exams at the end
__label__neutral	The enumeration of the chairs for each assistant would be perfect, there would be more order.
__label__neutral	Maybe shorter presentations would be better.
__label__negative	Waste of our time.
__label__negative	They commenced another session without even bothering to give people a 3 minute break.
__label__positive	Your description of the problem was thorough.
__label__neutral	Please leave something to take notes on
__label__positive	He is always consistent
__label__positive	I think the plan is credible
__label__negative	The pointer did not work well.
__label__neutral	I recall seeing this somewhere already.
__label__negative	I think that we are worth more comfortable place for meetings.
__label__neutral	I think that it would be better if we divided time on practical part and lecture.
__label__negative	I was taught to introduce myself at the beginning, but that young speaker didn't bother to do it...
__label__negative	Women and men should not practice in the same group.
__label__negative	I don't like discussing the same thing all the time.
__label__positive	The more I think about what you’ve said the more I feel intrigued.
__label__negative	You divided the problem in 4 groups, but I think 6 would do better.
__label__neutral	For the next meeting please bring a mouse to the computers.
__label__negative	He cannot accomplish all of the agenda items during the allotted time
__label__positive	The meetings are important but have been discredited by the lack of specificity and organization around them
__label__negative	Maybe this isn’t polite, but true: you really messed things up this time!
__label__positive	Then with great labor he began to widen the passageway and everyone moved.
__label__positive	Challenging.
__label__neutral	Okay, you think that won't work for Olivia. 
__label__neutral	Many of the issues discussed at the meeting could be resolved with a simple email.
__label__positive	I love our new phantoms.
__label__negative	Lack of toilet paper.
__label__positive	It was not difficult, however, to make her understand that there was a present for each soldier, and to her great delight she was permitted to hand the gifts to them
__label__positive	If all meetings were like this, I’d love to come more often.
__label__negative	I really have better things to do.
__label__negative	The speaker sounded like he had no idea about the case.
__label__positive	It's hard to think of any things that the organizers can change.
__label__neutral	He stood a little behind the governor and held himself with military decorum
__label__positive	You handled the audience perfectly.
__label__neutral	I have the impression you wanted to say something different.
__label__negative	The meeting took a long time.
__label__negative	your worries have not been heard
__label__negative	The presenter was speaking very fast because there was not enough time to cover all topics
__label__positive	Susana earned extra time at the meeting to get 5 questions right.
__label__negative	The sound was too loud.
__label__neutral	Maybe it's not so hard to organize some catering.
__label__neutral	Please, the organizers must identify the people who must participate.
__label__negative	I’m not sure why but I feel this is wrong.
__label__neutral	I see a strong need to make some new rules during our sessions.
__label__negative	Those chairs and tables are old and uncomfortable.
__label__neutral	Maybe more time for presentation would help us to understand the problem.
__label__negative	Last time the meeting was very short in time.
__label__positive	She helps without begin asked
__label__negative	I hoped to get some more details, e-mail address or anything, from the speaker.
__label__negative	It was so stuffy in the conference room that I couldn’t focus at all!
__label__neutral	She was wired with a different kind of energy after the sparring session
__label__neutral	We should work more on this.
__label__neutral	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__neutral	You need to remove their opinion
__label__neutral	I strongly recommend having lunches early
__label__negative	Breaks are to often.
__label__neutral	My guess it’s because we’re there for a long time already.
__label__negative	It was quite hot in the meeting room
__label__positive	You finished just before the time was over, good job.
__label__neutral	There is a fierce competition between these two entities
__label__neutral	Please send a list of topics to cover 24 hours in advance.
__label__positive	Excellent meeting a time well spent
__label__negative	Do you behave like this on all meetings?
__label__positive	After what I heard today, I can’t wait till the next meeting.
__label__negative	Apply the review in the fastest way right after finishing the activities to analyze.
__label__neutral	Please avoid bringing family members to this kind of meetings
__label__positive	Now that is quality!
__label__positive	He is very kind to take the trouble to help me
__label__negative	The presenter deviated from the main topic
