__label__positive	It was a pleasure to take part in such event.
__label__neutral	Next time, please let us know in advance the day and time of the meeting
__label__negative	This meeting without access to WIFI was a mistake.
__label__positive	Hey, that was really well said!
__label__neutral	Maybe you’re right, but the more we spend on maintenance the less we spend on innovation.
__label__neutral	It is not wrong to remember the names of the people and the reasons why they participate in the meeting.
__label__positive	Many thanks for an interesting meeting.
__label__positive	I liked it tat we could practice with our quests.
__label__neutral	She should discuss all this with Alex.
__label__negative	For the next occasion we hope that the presenter invites the public to be part of the topic being discussed
__label__negative	 I’m of the opinion that the main idea was not great
__label__positive	What a wonderful story.
__label__neutral	I don’t know what to say.
__label__positive	O.K.
__label__negative	I don't like that way of presentation.
__label__neutral	I hope it would be improved.
__label__positive	The wi-fi finally works.
__label__negative	The chairs are absolutely not comfortable.
__label__negative	I didn't get what the speaker meant.
__label__neutral	I think that we should get access to the address book with contacts to other participants.
__label__neutral	I think that the microphone should be given to those who have something interesting to say.
__label__negative	The speaker got me really bored.
__label__neutral	I hope that next time we would again talk the same subject, because it wasn't exhausted during one meeting.
__label__negative	In another room it was extremely noisy and nobody reacted.
__label__negative	It's a pity that there was no time for comments from the quests.
__label__neutral	Water is everywhere essential to their well-being
__label__neutral	I recommend that you take a break
__label__neutral	If I had remembered this it would have prevented some mistakes
__label__neutral	What do you say if I help you next time?
__label__positive	That afternoon Christopher had a wonderful story to tell.
__label__negative	Maybe he should see a doctor.
__label__negative	The air conditioner didn't work.
__label__neutral	I would like to discuss ways to facilitate it.
__label__negative	Keep things simple.
__label__negative	Starting on 8.00 is too early for me.
__label__negative	This was a very boring meeting.
__label__negative	The translation was not heard.
__label__negative	Bad idea.
__label__positive	Everyone should see the video that was played during the meeting
__label__negative	I didn't hear most important things because of the microphone.
__label__positive	I love it that you've added the e-mail reminder.
__label__neutral	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__neutral	Try talking to the people seating in front of you next time, not to the room.
__label__negative	I don’t want to sit and watch such nonsense!
__label__neutral	My colleagues would prefer you talk a little slower.
__label__negative	A bit hesitating
__label__neutral	Maybe we should be given some materials before meetings?
__label__positive	I appreciate you taking the time from your busy schedule to talk to me.
__label__negative	It should be ready now, not in 2 months!
__label__negative	All the cables lying around the room are dangerous.
__label__neutral	The soldiers should follow procedures
__label__positive	You're a very interesting person
__label__neutral	Somebody should lock the door after the beginning.
__label__neutral	Using mobile phones should be forbidden.
__label__positive	After this meeting everyone had good mood!
__label__positive	I love the man, he has such a sense of humor.
__label__positive	 It goes without saying that the training was working
__label__negative	If I may, please keep your presentation to the subject more strictly!
__label__negative	The computer is very slow
__label__neutral	I think that wee need three more meetings on the same topic, because it was not enough time to talk everything thru.
__label__neutral	I have the impression you wanted to say something different.
__label__negative	The speaker was boring.
__label__negative	Please make things more readable on you slides next time!
__label__negative	There are members who answer emails, consult social networks or other tasks not related to the theme of the meeting
__label__negative	Im definitely not the only one who thinks  the speaker was not fierce
__label__neutral	Please, the organizers must identify the people who must participate.
__label__negative	The presenter did not review well the points that he was going to deal with
__label__positive	Everything was easy to understand, they really met my expectations.
__label__neutral	Don’t you think it is about time we change this?
__label__neutral	For the next meeting, I recommend presenting the work program by the previously disseminated agenda and remembering the objectives of the meeting.
__label__negative	Not enough team working.
__label__negative	Many ideas for so little time
__label__neutral	I felt myself very lucky to get time for my question
__label__positive	Without those meetings it would be harder to survive this time.
__label__neutral	I may be misunderstanding.
__label__neutral	One of the participants must be publicly responsible for recording in writing what was agreed at the meeting.
__label__neutral	Can the presenter do it?
__label__negative	It seemed to me that the guy that was giving the lecture was drunk.
__label__neutral	We were intrigued. 
__label__positive	The presented idea may be eligible for the “idea of the month” award
__label__positive	We listened with great interest.
__label__negative	Who proposed this topic for our session?!
__label__negative	These have been long and boring meetings
__label__positive	100% performance.
__label__negative	Everyone wanted to leave before you finished.
__label__positive	Good timing 
__label__positive	I'm really impressed.
__label__positive	I hope the commander can select the most suitable people to lead these meetings.
__label__negative	The presenter was speaking very fast because there was not enough time to cover all topics
__label__negative	Noises from the outside made it unbearable.
__label__neutral	Why should that cause the masses to riot?
__label__neutral	His delight in plans frequently appears in memorandums written to his soldiers during summer
__label__negative	 From my perspective the main idea is not working
__label__positive	 The talk was amazing
__label__neutral	For an order to be certainly executed, it is necessary that a man should order what can be executed.
__label__neutral	I think that someone should take the responsibility for that accident that happened during our last meeting.
